x,y,z
-1.7124159416433105, 60.01383278934882, 6476.922829454022
-1.702153167218965, 60.01389849392356, 6466.389097743351
-1.691753186726575, 60.013964495660794, 6455.571816929016
-1.681211849674751, 60.01403080083979, 6444.458470609105
-1.6705248106402721, 60.01409741597443, 6433.035773498471
-1.659687516845281, 60.01416434782546, 6421.289610760824
-1.6486951947333415, 60.014231603413975, 6409.204971479519
-1.6375428354467194, 60.01429919003586, 6396.765875595542
-1.6262251790960527, 60.014367115276876, 6383.955293551913
-1.614736697700932, 60.014435387029565, 6370.755057781167
-1.6030715766655597, 60.01450401351051, 6357.145765054065
-1.5912236946373803, 60.01457300327964, 6343.106668570769
-1.5791866015780471, 60.01464236526063, 6328.61555851705
-1.566953494854989, 60.01471210876282, 6313.648629623776
-1.5545171931377348, 60.01478224350517, 6298.180334053331
-1.5418701078555943, 60.0148527796419, 6282.183217686224
-1.5290042119417162, 60.01492372779007, 6265.627737588192
-1.5159110055522382, 60.01499509905985, 6248.482058094313
-1.5025814784075653, 60.01506690508687, 6230.7118225427
-1.489006068354611, 60.01513915806777, 6212.279897213458
-1.4751746156933467, 60.01521187079825, 6193.146083465266
-1.4610763127465578, 60.01528505671521, 6173.266793393379
-1.4466996480771186, 60.015358729941944, 6152.594683538048
-1.4320323446702792, 60.015432905337875, 6131.078240224088
-1.4170612912973972, 60.015507598552865, 6108.661308977691
-1.4017724661595277, 60.01558282608636, 6085.282559104699
-1.3861508517713355, 60.0156586053525, 6060.874872874754
-1.3701803398840313, 60.01573495475147, 6035.36464677456
-1.3538436250562658, 60.01581189374802, 6008.670989892572
-1.3371220852586292, 60.015889442957395, 5980.704801577314
-1.319995647634507, 60.01596762424066, 5951.367706948616
-1.3024426372299713, 60.01604646080962, 5920.5508244786215
-1.2844396061393892, 60.01612597734282, 5888.133334500298
-1.2659611400811352, 60.01620620011387, 5853.980810895275
-1.2469796389072072, 60.0162871571337, 5817.94327004361
-1.2274650669480371, 60.01636887830831, 5779.852880984082
-1.2073846683839613, 60.01645139561398, 5739.521268124638
-1.1867026420014009, 60.01653474329191, 5696.736322113502
-1.16537976871837, 60.01661895806449, 5651.258414815778
-1.1433729841362459, 60.016704079375586, 5602.815889713401
-1.1206348870845697, 60.01679014965761, 5551.099668181759
-1.0971131736780322, 60.01687721462758, 5495.756773430742
-1.0727499848297724, 60.016965323614116, 5436.382525561601
-1.0474811535388109, 60.01705452991857, 5372.511101043141
-1.021235336748708, 60.01714489120923, 5303.604075686256
-0.9939330154554873, 60.01723646994963, 5229.036479885183
-0.9654853465583153, 60.017329333855855, 5148.079787582285
-0.9357928516271864, 60.01742355637505, 5059.8811379948
-0.9047439329026724, 60.01751921716865, 4963.437959682348
-0.8722132181367379, 60.01761640257171, 4857.56705067529
-0.8380597578215414, 60.01771520598098, 4740.867111275458
-0.8021251383274174, 60.01781572809473, 4611.673819193365
-0.7642316444505173, 60.017918076881294, 4468.006956228345
-0.7241807237755614, 60.01802236708562, 4307.510169218145
-0.6817522018828518, 60.018128718980016, 4127.386261112132
-0.636705012784148, 60.01823725591797, 3924.33545922097
-0.588780694334816, 60.018348100046325, 3694.5124800093276
-0.5377115991482929, 60.018461365273446, 3433.5326023511584
-0.4832366749702192, 60.0185771463189, 3136.579589520893
-0.42512857561258777, 60.0186955025086, 2798.698983628157
-0.3632361419193184, 60.01881643522228, 2415.3901499762505
-0.2975445490791756, 60.018939859080334, 1983.6101901471357
-0.22824946832371287, 60.019065569754645, 1503.2119477750796
-0.1558297702619617, 60.0191932159617, 978.5840176598618
-0.08108828325440136, 60.01932228826767, 419.85800067137694
-0.02644511336164737, 60.01941574313953, 5.1253417128199334
-0.026446631221155075, 60.01941574185111, 5.136895984092777
-0.02644814921212008, 60.01941574056258, 5.148451255107642
-0.026449667334553686, 60.01941573927399, 5.160007525949896
-0.02645118558846718, 60.01941573798533, 5.171564796705015
-0.026452703973871828, 60.01941573669659, 5.183123067458591
-0.026454222490778972, 60.01941573540778, 5.194682338296443
-0.026455741139199875, 60.019415734118915, 5.206242609303936
-0.02645725991914585, 60.01941573282997, 5.21780388056723
-0.026458778830628193, 60.01941573154096, 5.229366152171689
-0.026460297873658202, 60.019415730251865, 5.24092942420313
-0.026461817048247162, 60.0194157289627, 5.252493696747263
-0.026463336354406362, 60.01941572767347, 5.264058969889333
-0.026464855792147135, 60.01941572638416, 5.275625243715501
-0.02646637536148076, 60.01941572509478, 5.287192518311472
-0.02646789506241854, 60.01941572380533, 5.298760793762609
-0.026469414894971798, 60.0194157225158, 5.31033007015496
-0.026470934859151807, 60.019415721226196, 5.321900347574226
-0.026472454954969884, 60.019415719936525, 5.333471626105772
-0.026473975182437354, 60.01941571864676, 5.345043905836099
-0.026475495541565485, 60.019415717356935, 5.356617186850114
-0.026477016032365627, 60.01941571606704, 5.368191469233861
-0.026478536654849068, 60.019415714777054, 5.379766753073502
-0.026480057409027126, 60.01941571348699, 5.391343038454511
-0.02648157829491109, 60.01941571219686, 5.402920325462477
-0.026483099312512304, 60.01941571090664, 5.414498614183562
-0.02648462046184205, 60.019415709616354, 5.426077904703241
-0.02648614174291166, 60.01941570832598, 5.437658197107441
-0.026487663155732442, 60.019415707035535, 5.4492394914819835
-0.02648918470031571, 60.01941570574501, 5.460821787912571
-0.02649070637667279, 60.0194157044544, 5.472405086485134
-0.026492228184814972, 60.019415703163716, 5.483989387285375
-0.026493750124753582, 60.01941570187295, 5.495574690399111
-0.026495272196499973, 60.019415700582094, 5.507160995912613
-0.026496794400065464, 60.01941569929122, 5.518748303910788
-0.02649831673546134, 60.019415698000266, 5.530336614480022
-0.026499839202698945, 60.019415696709224, 5.541925927706358
-0.02650136180178959, 60.0194156954181, 5.553516243675611
-0.026502884532744596, 60.01941569412689, 5.5651075624735995
-0.026504407395575313, 60.0194156928356, 5.576699884186365
-0.026505930390293062, 60.01941569154424, 5.588293208899496
-0.026507453516909158, 60.01941569025283, 5.599887536698698
-0.02650897677543493, 60.01941568896134, 5.611482867670237
-0.026510500165881693, 60.01941568766976, 5.623079201899931
-0.026512023688260798, 60.0194156863781, 5.634676539473823
-0.026513547342583564, 60.019415685086365, 5.6462748804779554
-0.026515071128861336, 60.01941568379457, 5.657874224997575
-0.02651659504710543, 60.01941568250271, 5.669474573119066
-0.02651811909732719, 60.019415681210766, 5.681075924928471
-0.02651964327953793, 60.01941567991872, 5.692678280511946
-0.02652116759374901, 60.019415678626615, 5.7042816399549645
-0.02652269203997177, 60.01941567733445, 5.715886003343455
-0.02652421661821753, 60.0194156760422, 5.7274913707638015
-0.026525741328497623, 60.01941567474987, 5.7390977423017056
-0.0265272661708234, 60.01941567345746, 5.750705118043435
-0.026528791145206218, 60.019415672165, 5.762313498074464
-0.026530316251657384, 60.01941567087245, 5.773922882481403
-0.02653184149018827, 60.01941566957979, 5.785533271350295
-0.025010860530973154, 60.01941566829462, 5.792889176673043
-0.025012320151482775, 60.019415667039404, 5.781777414062721
-0.025013779898450154, 60.019415665784116, 5.770664689557073
-0.025015239771886175, 60.019415664528736, 5.759551003073296
-0.02501669977180171, 60.01941566327329, 5.748436354529158
-0.025018159898207652, 60.019415662017785, 5.737320743841969
-0.02501962015111485, 60.01941566076221, 5.726204170929724
-0.025021080530534208, 60.01941565950656, 5.715086635709051
-0.025022541036476584, 60.01941565825084, 5.703968138098173
-0.02502400166895285, 60.019415656995044, 5.69284867801406
-0.025025462427973877, 60.01941565573917, 5.681728255374364
-0.025026923313550567, 60.01941565448324, 5.670606870096968
-0.025028384325693792, 60.01941565322722, 5.659484522098499
-0.025029845464414443, 60.01941565197112, 5.648361211296953
-0.025031306729723393, 60.019415650714976, 5.637236937609642
-0.025032768121631514, 60.01941564945876, 5.626111700954107
-0.02503422964014972, 60.01941564820245, 5.614985501247203
-0.02503569128528888, 60.01941564694607, 5.60385833840704
-0.02503715305705986, 60.019415645689634, 5.592730212350817
-0.025038614955473562, 60.019415644433124, 5.581601122996072
-0.025040076980540872, 60.019415643176536, 5.570471070260008
-0.02504153913227269, 60.019415641919885, 5.55934005405982
-0.025043001410679902, 60.01941564066315, 5.548208074313165
-0.025044463815773386, 60.019415639406354, 5.537075130937354
-0.025045926347564047, 60.01941563814948, 5.525941223849701
-0.02504738900606276, 60.01941563689253, 5.514806352967748
-0.02504885179128043, 60.01941563563552, 5.503670518208577
-0.025050314703227956, 60.019415634378426, 5.492533719489733
-0.025051777741916244, 60.01941563312126, 5.481395956728298
-0.02505324090735616, 60.01941563186402, 5.470257229841815
-0.025054704199558624, 60.019415630606716, 5.459117538747712
-0.025056167618534516, 60.01941562934933, 5.447976883363075
-0.025057631164294738, 60.01941562809188, 5.436835263605444
-0.02505909483685018, 60.01941562683435, 5.425692679392019
-0.025060558636211767, 60.019415625576755, 5.414549130640115
-0.025062022562390398, 60.01941562431909, 5.403404617266931
-0.02506348661539697, 60.019415623061334, 5.392259139189555
-0.025064950795242385, 60.01941562180353, 5.381112696325869
-0.025066415101937543, 60.019415620545644, 5.369965288592732
-0.025067879535493335, 60.019415619287685, 5.358816915907458
-0.025069344095920727, 60.01941561802966, 5.347667578187136
-0.02507080878323057, 60.01941561677156, 5.336517275349194
-0.02507227359743379, 60.01941561551338, 5.325366007310943
-0.02507373853854128, 60.01941561425513, 5.314213773989474
-0.025075203606563953, 60.019415612996816, 5.303060575302214
-0.025076668801512728, 60.01941561173843, 5.291906411166477
-0.025078134123398526, 60.01941561047996, 5.280751281498897
-0.02507959957223226, 60.01941560922143, 5.26959518621713
-0.025081065148024818, 60.01941560796283, 5.258438125238376
-0.02508253085078714, 60.01941560670415, 5.247280098479611
-0.025083996680530123, 60.01941560544539, 5.236121105858148
-0.02508546263726468, 60.01941560418657, 5.224961147291419
-0.025086928721001753, 60.01941560292768, 5.21380022269628
-0.025088394931752214, 60.019415601668705, 5.202638331989937
-0.02508986126952704, 60.019415600409666, 5.19147547508959
-0.025091327734337143, 60.01941559915055, 5.1803116519122145
-0.025092794326193383, 60.01941559789136, 5.169146862375239
-0.025094261045106758, 60.0194155966321, 5.1579811063956384
-0.025095727891088132, 60.01941559537277, 5.146814383890841
-0.025097194864148433, 60.01941559411337, 5.1356466947777095
-0.02509866196429863, 60.019415592853896, 5.124478038973334
-0.025100129191549626, 60.019415591594345, 5.1133084163947995
-0.025101596545912336, 60.01941559033473, 5.1021378269594235
-0.0251030640273977, 60.019415589075045, 5.090966270584183
-0.025104531636016652, 60.019415587815274, 5.079793747185826
-0.025105999371780093, 60.01941558655544, 5.068620256682007
-0.025107467234698977, 60.019415585295526, 5.057445798989362
-0.02510893522478422, 60.019415584035556, 5.046270374025549
-0.025110403342046773, 60.0194155827755, 5.035093981706975
-0.025111871586497546, 60.019415581515375, 5.02391662195107
-0.02511333995814749, 60.019415580255185, 5.012738294674698
-0.02511480845700752, 60.019415578994916, 5.001558999795172
-0.02511627708308859, 60.01941557773457, 4.990378737229015
-0.02511774583640164, 60.01941557647416, 4.979197506893774
-0.025119214716957588, 60.01941557521367, 4.968015308706308
-0.025120683724767393, 60.01941557395312, 4.956832142583482
-0.025122152859841984, 60.01941557269248, 4.945648008442384
-0.0251236221221923, 60.01941557143177, 4.934462906199878
-0.02512509151182927, 60.019415570171006, 4.923276835773734
-0.02512656102876385, 60.019415568910155, 4.912089797079908
-0.02512803067300698, 60.019415567649226, 4.900901790035716
-0.0251295004445696, 60.01941556638824, 4.8897128145585915
-0.025130970343462646, 60.01941556512718, 4.878522870565167
-0.0251324403696971, 60.01941556386603, 4.867331957971854
-0.025133910523283877, 60.01941556260483, 4.8561400766964224
-0.02513538080423393, 60.01941556134354, 4.84494722665551
-0.025136851212558216, 60.01941556008219, 4.83375340776598
-0.025138321748267658, 60.01941555882076, 4.822558619944922
-0.025139792411373235, 60.019415557559256, 4.811362863109202
-0.025141263201885894, 60.01941555629768, 4.800166137175568
-0.02514273411981658, 60.01941555503603, 4.7889684420612255
-0.025144205165176226, 60.01941555377431, 4.77776977768281
-0.025145676337975844, 60.01941555251253, 4.766570143957528
-0.025147147638226335, 60.01941555125067, 4.755369540801901
-0.02514861906593866, 60.01941554998873, 4.744167968133022
-0.025150090621123798, 60.01941554872672, 4.732965425867866
-0.025151562303792695, 60.01941554746465, 4.721761913923073
-0.025153034113956307, 60.01941554620249, 4.710557432215506
